@0	0010110111011100
@1	1110010101000000
@2	1101111000010000
@3	0111110011101100
@4	1000100110101001
@5	0110001010011010
@6	0110100111001101
@7	0100101111010011
@8	1001100101000101
@9	1100001100001010
@A	1101010111011010
@B	0010111000000011
@C	1010001011110101
@D	0011100010100010
@E	1001101101010101
@F	0010011101011101
@10	1111111010000010
@11	0100011101110000
@12	0011011100001101
@13	0110011101011010
@14	0110010000010011
@15	1101010110001100
@16	0011001011100001
@17	1011001010100100
@18	1000011111010010
@19	0011111001111100
@1A	0000000000000001
@1B	1111101011011100
@1C	0110011110011100
@1D	0001110000100000
@1E	0001111000011111
@1F	0101110000000100
@20	0100111000110101
@21	0001001110100100
@22	1010111011010100
@23	1011110101101100
@24	0110001011110010
@25	1000011101010111
@26	1111110101101010
@27	1010101011111101
@28	0111101010001011
@29	0011011001110011
@2A	0000000000011111
@2B	1111100010011001
@2C	1000111101000011
@2D	0010111010010110
@2E	1000101011011101
@2F	1001001001001010
@30	0000010110001011
@31	1001100011000011
@32	0101000101110010
@33	0101000101001011
@34	0011100011110010
@35	1010011001011110
@36	0010100011011100
@37	0000010011000011
@38	0111100100010101
@39	0010011000100100
@3A	0100110011100010
@3B	1111010000101100
@3C	1110111010110001
@3D	0101001101001000
@3E	1001010101011110
@3F	1010001000010111
@40	1010110001100011
@41	1110010000010100
@42	0101010011010101
@43	0100110110101001
@44	1000111101111011
@45	1110011000110110
@46	0000011011100001
@47	1110101010110011
@48	0010100000101000
@49	0010000011000011
@4A	1100101010111111
@4B	1110111010000001
@4C	1000001111110111
@4D	0111101111101100
@4E	1010101011001100
@4F	1001101100110001
@50	1101111101010110
@51	1011001010111000
@52	1111110101011100
@53	1101011011101001
@54	0111001110011110
@55	0110101110011011
@56	1000110101111100
@57	0011110011100100
@58	1100010011100101
@59	1110110000111111
@5A	0000110001000001
@5B	0111000101010111
@5C	1110101011110001
@5D	0111101110101001
@5E	1100110100101100
@5F	0011001101111011
@60	0010101010010101
@61	0000101000000100
@62	0011001010110111
@63	0010101010100010
@64	1010110110011010
@65	1010000011000110
@66	0111111111000100
@67	1010101111001111
@68	1000100001011001
@69	0000111110101011
@6A	0110000111000010
@6B	0010101101001111
@6C	1011000011000000
@6D	1101111001110001
@6E	1111010111110010
@6F	0111101101001101
@70	1010100000001010
@71	0101101100000100
@72	0010010100001111
@73	1110000001010011
@74	1011000011100000
@75	1110110110100010
@76	1111101101100110
@77	1001111011100000
@78	0001011011101010
@79	1011100111100111
@7A	1110001001110110
@7B	0001010100111111
@7C	1100000001110110
@7D	1100101001011010
@7E	0001110111111010
@7F	1100001111101001
@80	0101001100001010
@81	0111101110010000
@82	0011101011110010
@83	1101100000001000
@84	0001010110000110
@85	1001101110010111
@86	0110100000000100
@87	0110000100110001
@88	0101000101011001
@89	1100001010111111
@8A	0001100000101000
@8B	1000010111000011
@8C	1110110011011110
@8D	1101000000001110
@8E	1010100101010111
@8F	1010110111000100
@90	1110110001000010
@91	1001100000011111
@92	0001100100111001
@93	1111100010001110
@94	0011001000101010
@95	0011001100101100
@96	0010001101110111
@97	1000100010011010
@98	1001000110011101
@99	1101000111010001
@9A	0000011111100111
@9B	0010011110001010
@9C	1110100001011010
@9D	0101000111101010
@9E	0011011111100110
@9F	0111011111111001
@A0	0000100000000101
@A1	1101001100111101
@A2	1001101100001011
@A3	0001110001101000
@A4	0100011101100000
@A5	1110110001100111
@A6	1001011101000000
@A7	1100010000110111
@A8	1010011101010110
@A9	1100011111110000
@AA	1111000010101001
@AB	0000011011110011
@AC	1111010100011010
@AD	0110000000011000
@AE	0000010010011111
@AF	0111000110010001
@B0	0010001101000001
@B1	0111010100101011
@B2	1011110110011111
@B3	0010110100010110
@B4	1100101000000000
@B5	0010101111111100
@B6	0011000111110101
@B7	1001000101101000
@B8	1100000100111010
@B9	1011100101011011
@BA	0010101011110111
@BB	0101100000101010
@BC	1101100000101111
@BD	0100011111010000
@BE	0010110011100011
@BF	1000000110111000
@C0	0001101000101000
@C1	1110001100000011
@C2	0110101001111110
@C3	1000000001001011
@C4	1111011001100011
@C5	1110110010100010
@C6	1111010111111111
@C7	0100010100101001
@C8	1101001010001110
@C9	0100100011100101
@CA	1111100010101011
@CB	1000100100101000
@CC	1010110100000110
@CD	0011100011000101
@CE	1111100100110110
@CF	1010011100011001
@D0	1101011101010100
@D1	0001101101111110
@D2	1011000100010110
@D3	0011110100001010
@D4	1011111000101011
@D5	0110101011011100
@D6	1100010011100001
@D7	0100001111111000
@D8	1011000001001100
@D9	1100100110011001
@DA	1001011101010011
@DB	0001001110000010
@DC	0010111011110001
@DD	0000101111101110
@DE	1110110011111101
@DF	0010010011111010
@E0	0010010111001010
@E1	0010110111010100
@E2	0010001011000011
@E3	0111000111110111
@E4	1011010101111101
@E5	0011010110010011
@E6	1011110001111010
@E7	1001111010010001
@E8	0001101101111000
@E9	1111001100111100
@EA	1111010101101111
@EB	0010100101110101
@EC	0100010100110001
@ED	1101100110101000
@EE	0010100101111001
@EF	1110101010001001
@F0	0101011110001001
@F1	0101010100111010
@F2	1100000110100110
@F3	0001110100001100
@F4	0001010100001110
@F5	0000101001101110
@F6	0101111010110100
@F7	1100001111001001
@F8	1101000101101101
@F9	1001111010000101
@FA	0111000010011001
@FB	0010010101000011
