@0	0111110101111000
@1	1000111001001011
@2	1000000101110001
@3	1001101100101001
@4	1001001111011011
@5	1000000001001110
@6	1000001010101011
@7	1011100100011100
@8	1000100111011011
@9	1000000000000100
@A	0111101100010100
@B	0111110111110010
@C	1001100101000101
@D	0111000110101101
@E	0101011011010110
@F	0111100110001111
@10	0010100001001011
@11	0001110010100010
@12	0001000000101101
@13	0011110100110111
@14	0100111111011111
@15	1010001110101110
@16	0100011110110000
@17	0111001010100100
@18	0111101001100011
@19	1001100111001111
@1A	1011100001011111
@1B	0111100000111001
@1C	0111111100100110
@1D	0111011101110010
@1E	0010000110001101
@1F	0111010101100011
@20	1001000011110100
@21	0110010010100010
@22	1010001001110111
@23	0110011001110100
@24	0110110100100100
@25	1011010010010001
@26	0101111111110110
@27	1010000001001110
@28	0000001110101111
@29	1101000110100001
@2A	1001000000011011
@2B	1000101111100111
@2C	1010011110001100
@2D	0001000101011000
@2E	0111001110000000
@2F	1001100011101001
@30	1000101110110001
@31	0010010011010110
@32	0011100000001110
@33	1111001100111000
@34	1011011000011100
@35	0111111001001101
@36	1001110101010011
@37	0011001110011100
@38	0100010001010111
@39	0111111010101110
@3A	0111011000101010
@3B	1011111100000000
@3C	0001101100011001
@3D	1101101010001000
@3E	1000101101100111
@3F	0101000001011001
@40	1000111101010001
@41	1110000011110101
@42	0110101000010100
@43	0111000101111110
@44	0111110011001010
@45	0100000001110100
@46	1110111100000111
@47	1000000011001011
@48	1001111101100110
@49	0111011111110101
@4A	1001001111110100
@4B	0110110010100010
@4C	0010111101110110
@4D	0011011110101010
@4E	0010011111101101
@4F	1110011011010110
@50	1000100011101111
@51	0011101111110000
@52	0110100110001011
@53	0001100101000001
@54	1001111001010001
@55	0011000000001111
@56	0111001001001010
@57	0001100010010110
@58	1010011111001111
@59	0111111110111100
@5A	0011001111100100
@5B	0001010111100101
@5C	1111010011000000
@5D	1001010011011001
@5E	1101010010110011
@5F	1000100010000001
@60	0000111000110001
@61	1011111111001000
@62	1010100101101110
@63	0110011110110111
@64	1000101001100111
@65	0110001111011010
@66	1111001001100111
@67	1110111001101011
@68	1010110000000011
@69	1001110011011110
@6A	0000011111000010
@6B	1010001101010101
@6C	0000110010000000
@6D	1100000100001110
@6E	0101011111110001
@6F	1000110100010010
@70	1000000011000001
@71	0011011100111110
@72	0000000010001100
@73	1101111111001110
@74	0111111101101011
@75	1001011100111001
@76	0111000101110001
@77	1000001011000100
@78	0010010111000000
@79	0010000100000100
@7A	1101011000100011
@7B	0000000100011010
@7C	1000011111111001
@7D	0100111101010100
@7E	0110110110101000
@7F	0000011001111010
@80	0011100000110011
@81	1010111000000011
@82	0001000010001010
@83	0000010011101001
@84	1100100010111000
@85	1000001100101001
@86	1101010000001010
@87	0011110001000101
@88	0111101001011100
@89	1001001000011110
@8A	0111101000100101
@8B	0110110000010001
@8C	0111000011101000
@8D	0111011011100100
@8E	1111100011110011
@8F	0111111011011000
@90	0100110100000100
@91	0110110010010001
@92	1001110110110101
@93	1011000101011111
@94	0011110001001000
@95	1010000010010110
@96	0001010010110010
@97	0111010111001100
@98	1100000110111101
@99	0100010101000100
@9A	1001100101111000
@9B	1110101010100111
@9C	1110010011011100
@9D	0100100010110111
@9E	1000000101101000
@9F	0001000001011010
@A0	1000100100100110
@A1	1000101111001101
@A2	1110001111010000
@A3	1000010100010011
@A4	0111001111011010
@A5	1010101011110001
@A6	0100101010110101
@A7	0011011110111100
@A8	0111110001110100
@A9	1001011110011110
@AA	0111111111000011
@AB	1001111110011100
@AC	1011110110101111
@AD	0001001010010100
@AE	1100100011001000
@AF	0100100010011000
@B0	1100000111011010
@B1	0001000111011110
@B2	1011100110101111
@B3	1111100100110000
@B4	0101111010110111
@B5	1000100000000101
@B6	1010101001010011
@B7	1001110111110000
@B8	0111011000011110
@B9	1000101010010001
@BA	1010000110101001
@BB	0111100101100010
@BC	0110001101100001
@BD	0111110011001101
@BE	0111000001001110
@BF	0111111101110011
@C0	0000001001101001
@C1	0111010000101010
@C2	1110110101010100
@C3	1001110111100100
@C4	0111000101001011
@C5	0100111101000110
@C6	0111111011100001
@C7	0111111110001111
@C8	0111011010100000
@C9	0100101111111111
@CA	1000000100101001
@CB	1000000001000110
@CC	1011110000110000
@CD	1010111100100100
@CE	1100111100011000
@CF	1000100000011011
@D0	0111111001111111
@D1	1100111000001000
@D2	0111100101001010
@D3	1100001110010101
@D4	0101101110110000
@D5	0101000111001010
@D6	0111011010001010
@D7	0101111111010100
@D8	1100011000110100
@D9	1000011010101011
@DA	0111010011001001
@DB	0101110000001000
@DC	1010010110000101
@DD	1000100001011001
@DE	0101101110000101
@DF	1001110101000101
@E0	1100111010101100
@E1	1101001010110011
@E2	1100101010001010
@E3	1000000100011101
@E4	0010011100101010
@E5	0000001100000000
@E6	0101111100111011
@E7	0111110111100010
@E8	0111001101011010
@E9	1110010000111000
@EA	1000001100010001
@EB	0101000010111011
@EC	0110100111111110
@ED	0000100011011000
@EE	0111001010111001
@EF	1110010000110010
@F0	1010110000011100
@F1	0101001110001111
@F2	1100111000001001
@F3	0111110110011011
@F4	1010011001100011
@F5	1011010100100001
@F6	1001010111010100
@F7	1000110110001011
@F8	0010101101101101
@F9	0010100001010110
@FA	0111110011001111
@FB	1100000010000000
@FC	0100100110110100
@FD	1101011010011110
@FE	0101101010011000
@FF	1100111100010011
