@0	0110010101111011
@1	1111101101110011
@2	1000001110011100
@3	0001111101110101
@4	1011101100101001
@5	0000011100000110
@6	0011100110011001
@7	0001101110000000
@8	0001011010011111
@9	1110111011110110
@A	1011111010000010
@B	1110110111010000
@C	1000001010011011
@D	0001101111011100
@E	0111010100111110
@F	1001100001101111
@10	1000100100011100
@11	0110001011100000
@12	1011111100111000
@13	1000001001001000
@14	0101000010011111
@15	1010001111111000
@16	0110000100111111
@17	1001100001101011
@18	1101101001000001
@19	0001011111101010
@1A	0001010111001110
@1B	0010101011101101
@1C	0010010111100101
@1D	1110111011110001
@1E	1010001111000111
@1F	0100000001111110
@20	1011110111100110
@21	0010011010000101
@22	0101101101111101
@23	1001010110011001
@24	0111100011011011
@25	1000100000001110
@26	0101010111011101
@27	0101010111110001
@28	1000110011000011
@29	0000101110111111
@2A	0111000101110100
@2B	1101001001001100
@2C	0100111001110101
@2D	0001100111110101
@2E	0100101000100101
@2F	0100110010010111
@30	1000110010110000
@31	1100100010000000
@32	0010011101001001
@33	1111110101011010
@34	0111100100001101
@35	0011111110011101
@36	0001000101011110
@37	1100110010001001
@38	1100000110010000
@39	0110001011110110
@3A	1111001001100010
@3B	0101000011100101
@3C	1001100100101101
@3D	0101110000001110
@3E	1000011100010011
@3F	0110011000101111
@40	0110011001100010
@41	0000011000101100
@42	1001111011000101
@43	1010110110000100
@44	0011010011000011
@45	0101010011010100
@46	1000100011101011
@47	0100001000000010
@48	0111010100000101
@49	1101011111000110
@4A	0010001101100100
@4B	1101011111001111
@4C	1011011101101011
@4D	0100100101000100
@4E	0011100100011100
@4F	1100011101100010
@50	0001010100011010
@51	1110101111000111
@52	1001011110010010
@53	1000011000100111
@54	1111110110111100
@55	1100011100111101
@56	1101011011111010
@57	1100100110010000
@58	1010101111000000
@59	1110011000110110
@5A	0011001010011001
@5B	1011010000100100
@5C	0010101010010100
@5D	1111000101101101
@5E	1110111011101100
@5F	1010110011011100
@60	1011000101110110
@61	0001110111001110
@62	1100010011011110
@63	0000111101000111
@64	0111000111011101
@65	0011011011101000
@66	0010110111100001
@67	0111010110011010
@68	0100011001111100
@69	0001101110010100
@6A	0111001010110000
@6B	1000111101000101
@6C	1100010011001010
@6D	0111110010010111
@6E	0100010110101111
@6F	1111100110110001
@70	0010111001001111
@71	1110101010111100
@72	1110000101010001
@73	1011011010011001
@74	1110001000001000
@75	1000011110011000
@76	1111100011101010
@77	1101010101011000
@78	0111100111010001
@79	0000111000110010
@7A	0101100010100111
@7B	1110100001110111
@7C	1111011001000111
@7D	0101001110001001
@7E	0111110110111111
@7F	0000011000100001
@80	0110110011101001
@81	0011110100110001
@82	0001000101000011
@83	0111100000000010
@84	0101001100010010
@85	0111010110101001
@86	0010010101110111
@87	1110000100101100
@88	1111101000000001
@89	0110100101110010
@8A	1000001111001101
@8B	1010100000011101
@8C	1111100010111001
@8D	0000101100000010
@8E	1000111101001000
@8F	0010100001110101
@90	0110001110111111
@91	1001110000010001
@92	1111000000010010
@93	1100011110111101
@94	0111110000111001
@95	0001101111011000
@96	1100000011110110
@97	1010000111110011
@98	0000101110000101
@99	0101001111101011
@9A	0101011001000110
@9B	0101010101010110
@9C	1011010000100111
@9D	0000101101011111
@9E	0101111111111100
@9F	1001111011111010
@A0	0101101100111010
@A1	0110011001011000
@A2	1011011111000110
@A3	1001001110110101
@A4	1111100101100110
@A5	0101010111000100
@A6	1111100000101010
@A7	1110100111101101
@A8	0000000010110100
@A9	1010000000011101
@AA	1010000111011101
@AB	0101111011010111
@AC	0001101001011011
@AD	1100001111101011
@AE	0101110101100100
@AF	1000111011100000
@B0	1111010100101111
@B1	0011100011100011
@B2	1101011011001001
@B3	1110011010110110
@B4	0000011011101000
@B5	0110010011101101
@B6	0100011101000011
@B7	1001000111000010
@B8	1100011101011110
@B9	1110000100011110
@BA	0101110101011011
@BB	1110101110000011
@BC	1011110101101001
@BD	0001100100000000
@BE	1111101010111010
@BF	0110011000000111
@C0	0110111101001001
@C1	0101000101100001
@C2	0011010101111011
@C3	0011111001000100
@C4	0110011001010011
@C5	1001000010110100
@C6	1101010111111110
@C7	1000000100011100
@C8	0101001111111110
@C9	0000000111100111
@CA	1101110110111101
@CB	1011101000000101
@CC	0000100011101011
@CD	1100101000011100
@CE	1001000110000001
@CF	1001010111000001
@D0	1001000101111111
@D1	1110100011101010
@D2	1001111110010110
@D3	1111000101101010
@D4	0110011000100001
@D5	1101101010001000
@D6	1001111011000100
@D7	0001000110110001
@D8	0110000000000010
@D9	1101100100111100
@DA	1000101010111011
@DB	1010010001110000
@DC	1001001110011100
@DD	0011110110010011
@DE	1111010011011111
@DF	0010101100010010
@E0	0011001100000010
@E1	0001001001000100
@E2	0010000011110010
@E3	0110000010110101
@E4	0010100110010000
@E5	0110000000011011
@E6	1111011110101111
@E7	1010010000101111
@E8	1001000101110001
@E9	0011011011011001
@EA	1100111011011000
@EB	0010101111010001
@EC	0010011100000101
@ED	0000011111110011
@EE	0011011100010001
@EF	0000000100111011
@F0	1111110011101110
@F1	1111111101110010
@F2	0110111110011100
@F3	1110001110101000
@F4	1001110111111101
@F5	1011110110001100
@F6	0010111101010110
@F7	0101011011011001
@F8	0111100001011011
@F9	1011011100010101
@FA	0100001010100110
@FB	0001010110001000
@FC	1110011100101000
@FD	0000001010010010
@FE	1111111011100011
@FF	0010011011000000
